Tipster,Date,Track,Horse,Bet Type,Odds,Result,TipsterActive
Tipster R,15-07-2015,Catterick,Eland Ally,Win,3,Lose,TRUE
Tipster R,16-07-2015,Chepstow,Double Czech,Each Way,7,Lose,TRUE
Tipster R,16-07-2015,Hamilton,Jay Kay,Win,3.5,Win,TRUE
Tipster R,16-07-2015,Doncaster,Nonchalant,Win,2.75,Lose,TRUE
Tipster R,16-07-2015,Epsom,Merritt Island,Win,3,Lose,TRUE
Tipster R,17-07-2015,Newbury,Opal Tiara,Win,3.5,Lose,TRUE
Tipster R,18-07-2015,Newbury,Watchable,Win,4.5,Lose,TRUE
Tipster R,18-07-2015,Chester,Palawan,Win,2.63,Lose,TRUE
Tipster R,18-07-2015,Newbury,Excessable,Win,4.5,Lose,TRUE
Tipster R,18-07-2015,Newmarket,Resonant,Win,2,Lose,TRUE
Tipster R,18-07-2015,Chester,Chadic,Each Way,4.5,Win,TRUE
Tipster R,18-07-2015,Lingfield,May Queen,Win,7,Win,TRUE
Tipster R,20-07-2015,Ayr,Piccadilly Jim,Win,5,Lose,TRUE
Tipster R,20-07-2015,Windsor,Little Voice,Win,2.5,Lose,TRUE
Tipster R,20-07-2015,Beverley,Swift Approva,Win,5,Lose,TRUE
Tipster R,20-07-2015,Beverley,Mister Rockandroll,Win,3.5,Lose,TRUE
Tipster R,20-07-2015,Windsor,Hot Mustard,Win,4,Lose,TRUE
Tipster R,21-07-2015,Ffos Las,Parmaceutical,Win,3,Lose,TRUE
Tipster R,21-07-2015,Wetherby,Great Fun,Win,4.5,Lose,TRUE
Tipster R,22-07-2015,Catterick,Montsarrat,Win,1.8,Win,TRUE
Tipster R,22-07-2015,Catterick,Johnny B Goode,Win,1.66,Lose,TRUE
Tipster R,22-07-2015,Catterick,Captain Dunne,Win,3.75,Win,TRUE
Tipster R,22-07-2015,Bath,Pixeleen,Win,4,Win,TRUE
Tipster R,23-07-2015,Wolverhampton,Field Of Light,Win,2.5,Lose,TRUE
Tipster R,23-07-2015,Newbury,Kiaaby,Win,3.5,Lose,TRUE
Tipster R,23-07-2015,Newbury,Groundworker,Win,4,Lose,TRUE
Tipster R,23-07-2015,Newbury,Sharqeyih,Win,3.5,Lose,TRUE
Tipster R,23-07-2015,Doncaster,Kerrymerry,Each Way,6.5,Lose,TRUE
Tipster R,24-07-2015,Ascot,Exosphere,Win,3,Lose,TRUE
Tipster R,24-07-2015,Newmarket,Trulee Scrumptious,Win,3.25,Lose,TRUE
Tipster R,24-07-2015,Newmarket,Shawaahid,Win,2.75,Win,TRUE
Tipster R,24-07-2015,Chepstow,Peak Storm,Win,4,Win,TRUE
Tipster R,24-07-2015,York,Crystal Zvezda,Win,3,Lose,TRUE
Tipster R,24-07-2015,York,Navajo Chief,Each Way,26,Lose,TRUE
Tipster R,25-07-2015,Ascot,Sixth Sense,Win,3.75,Win,TRUE
Tipster R,25-07-2015,Ascot,Besharah,Win,2.88,Win,TRUE
Tipster R,25-07-2015,Newmarket,Orvar,Win,3,Lose,TRUE
Tipster R,25-07-2015,Newmarket,Magic Circle,Win,3.75,Win,TRUE
Tipster R,25-07-2015,Salisbury,Triple Dream,Win,4,Lose,TRUE
Tipster R,26-07-2015,Carlisle,Donjuan Triumphant,Win,3,Lose,TRUE
Tipster R,26-07-2015,Carlisle,Encantar,Win,3.75,Win,TRUE
Tipster R,26-07-2015,Pontefract,Correggio,Each Way,6,Win,TRUE
Tipster R,26-07-2015,Pontefract,Compton Park,Each Way,7,Lose,TRUE
Tipster R,27-07-2015,Ayr,New Bidder,Win,5,Win,TRUE
Tipster R,27-07-2015,Southwell,Serenity Now,Win,2.5,Win,TRUE
Tipster R,28-07-2015,Goodwood,Birchwood,Win,4.33,Lose,TRUE
Tipster R,28-07-2015,Goodwood,Dutch Connection,Win,4,Lose,TRUE
Tipster R,28-07-2015,Wolverhampton,Subversive,Each Way,8,Lose,TRUE
Tipster R,28-07-2015,Wolverhampton,Borough Boy,Win,2.5,Win,TRUE
Tipster R,29-07-2015,Goodwood,Highland Reel,Win,3.25,Win,TRUE
Tipster R,29-07-2015,Goodwood,Solow,Win,2,Win,TRUE
Tipster R,29-07-2015,Redcar,Conry,Win,2.38,Lose,TRUE
Tipster R,29-07-2015,Sandown,Nigel,Win,2.75,Lose,TRUE
Tipster R,30-07-2015,Goodwood,Shalaa,Win,2.63,Win,TRUE
Tipster R,30-07-2015,Goodwood,Showstoppa,Each Way,10,Win,TRUE
Tipster R,30-07-2015,Epsom,Ixelles Diamond,Win,4,Lose,TRUE
Tipster R,31-07-2015,Thirsk,Lady Clair,Win,4,Win,TRUE
Tipster R,31-07-2015,Goodwood,Latharnach,Win,2.75,Lose,TRUE
Tipster R,31-07-2015,Thirsk,Hawkesbury,Win,2,Lose,TRUE
Tipster R,31-07-2015,Thirsk,Poolstock,Win,4.5,Lose,TRUE
Tipster R,31-07-2015,Newmarket,Lackaday,Win,6.5,Lose,TRUE
Tipster R,31-07-2015,Newmarket,Goldslinger,Win,3.25,Lose,TRUE
Tipster R,31-07-2015,Musselburgh,Bahamian Desert,Win,4.5,Win,TRUE
Tipster R,31-07-2015,Newmarket,Talyani,Win,2.38,Win,TRUE
Tipster R,01-08-2015,Thirsk,Alizoom,Win,3.25,Lose,TRUE
Tipster R,01-08-2015,Thirsk,Erik The Red,Win,3,Lose,TRUE
Tipster R,01-08-2015,Newmarket,Endless Credit,Win,4,Lose,TRUE
Tipster R,02-08-2015,Chester,Eastern Impact,Win,3,Win,TRUE
Tipster R,02-08-2015,Chester,Interconnection,Each Way,9,Lose,TRUE
Tipster R,03-08-2015,Ripon,Cadeau Magnigique,Win,3.75,Lose,TRUE
Tipster R,03-08-2015,Nottingham,Queen’s Pearl,Win,2.5,Win,TRUE
Tipster R,03-08-2015,Ripon,Snow Cloud,Win,7.5,Lose,TRUE
Tipster R,04-08-2015,Salisbury,Dal Harraild,Win,1.91,Lose,TRUE
Tipster R,04-08-2015,Catterick,Spifer,Win,5.5,Win,TRUE
Tipster R,04-08-2015,Catterick,Nonchalant,Win,4.33,Lose,TRUE
Tipster R,04-08-2015,Salisbury,Frenzified,Win,5,Win,TRUE
Tipster R,04-08-2015,Ripon,Rosina,Win,3,Win,TRUE
Tipster R,05-08-2015,Brighton,Bochart,Win,2.25,Lose,TRUE
Tipster R,06-08-2015,Haydock,Lucy The Painter,Win,4,Lose,TRUE
Tipster R,06-08-2015,Haydock,Privileged,Win,3.25,Lose,TRUE
Tipster R,06-08-2015,Sandown,Hot Mustard,Win,4,Win,TRUE
Tipster R,07-08-2015,Brighton,Birdie Queen,Win,4.5,Lose,TRUE
Tipster R,07-08-2015,Lingfield,Clement,Each Way,11,Win,TRUE
Tipster R,07-08-2015,Haydock,Jebediah Shine,Win,5.5,Win,TRUE
Tipster R,08-08-2015,Haydock,Rembrandt Van Rijn,Each Way,6,Win,TRUE
Tipster R,08-08-2015,Newmarket,Blue Bayou,Win,2.88,Win,TRUE
Tipster R,08-08-2015,Newmarket,Figment,Win,2.25,Win,TRUE
Tipster R,09-08-2015,Leicester,Johnny B Goode,Win,3.75,Lose,TRUE
Tipster R,09-08-2015,Leicester,Molten Lava,Win,2.1,Win,TRUE
Tipster R,10-08-2015,Thirsk,Tuco,Win,2.1,Win,TRUE
Tipster R,11-08-2015,Carlisle,Circuitous,Each Way,6,Lose,TRUE
Tipster R,11-08-2015,Carlisle,Mister Rockandroll,Win,3.5,Win,TRUE
Tipster R,11-08-2015,Nottingham,War Queen,Win,3.75,Lose,TRUE
Tipster R,11-08-2015,Nottingham,Desert Law,Win,2.5,Win,TRUE
Tipster R,11-08-2015,Ffos Las,Vale Of Paris,Win,3.5,Lose,TRUE
Tipster R,11-08-2015,Ffos Las,Gioia Di Vita,Win,2.38,Lose,TRUE
Tipster R,12-08-2015,Beverley,Victoire De Lyphar,Win,3.75,Lose,TRUE
Tipster R,12-08-2015,Beverley,Hoofalong,Win,3.75,Lose,TRUE
Tipster R,12-08-2015,Beverley,Bold Appeal,Win,2.38,Lose,TRUE
Tipster R,12-08-2015,Beverley,Next Stop,Each Way,6,Lose,TRUE
Tipster R,12-08-2015,Bath,All For The Best,Win,2.38,Lose,TRUE
Tipster R,13-08-2015,Beverley,Sea Of Heaven,Win,2.5,Lose,TRUE
Tipster R,13-08-2015,Ffos Las,Memoria,Win,5,Lose,TRUE
Tipster R,13-08-2015,Lingfield,Sleep Easy,Win,2.25,Win,TRUE
Tipster R,14-08-2015,Nottingham,Arthenus,Win,2.5,Win,TRUE
Tipster R,14-08-2015,Newcastle,King Crimson,Win,3.75,Win,TRUE
Tipster R,14-08-2015,Catterick,King Of Paradise,Win,4,Lose,TRUE
Tipster R,14-08-2015,Newmarket,Culturati,Win,1.8,Lose,TRUE
Tipster R,15-08-2015,Newmarket,Blossomtime,Each Way,8.5,Lose,TRUE
Tipster R,15-08-2015,Doncaster,Imaginary World,Win,4,Lose,TRUE
Tipster R,15-08-2015,Newbury,Romsdal,Win,3.25,Lose,TRUE
Tipster R,15-08-2015,Newbury,Here Comes When,Win,4,Lose,TRUE
Tipster R,15-08-2015,Ripon,Eqleem,Win,2.25,Lose,TRUE
Tipster R,15-08-2015,Ripon,All About Time,Win,2.63,Win,TRUE
Tipster R,15-08-2015,Ripon,Kerrymerry,Each Way,6,Win,TRUE
Tipster R,15-08-2015,Doncaster,Scurr Mist,Win,3.25,Lose,TRUE
Tipster R,15-08-2015,Market Rasen,Changing The Guard,Win,2.88,Lose,TRUE
Tipster R,16-08-2015,Southwell,Jack The Giant,Win,3.5,Lose,TRUE
Tipster R,16-08-2015,Pontefract,Almodovar,Win,2.5,Lose,TRUE
Tipster R,16-08-2015,Southwell,Jigsaw Financial,Each Way,9,Lose,TRUE
Tipster R,17-08-2015,Windsor,Foxtrot Knight,Each Way,11,Win,TRUE
Tipster R,17-08-2015,Windsor,Dalmarella Dancer,Win,3.75,Win,TRUE
Tipster R,17-08-2015,Chelmsford,Big City Boy,Each Way,13,Lose,TRUE
Tipster R,18-08-2015,Kempton,Mutamid,Win,2.5,Lose,TRUE
Tipster R,18-08-2015,Kempton,Exchequer,Each Way,8,Lose,TRUE
Tipster R,18-08-2015,Kempton,Sweetheart Abbey,Each Way,6,Lose,TRUE
Tipster R,18-08-2015,Leicester,Case Key,Win,7,Lose,TRUE
Tipster R,18-08-2015,Leicester,Socialites Red,Each Way,8,Win,TRUE
Tipster R,18-08-2015,Chelmsford,Radhaadh,Win,3.5,Win,TRUE
Tipster R,18-08-2015,Chelmsford,Trimoulet,Win,3.25,Lose,TRUE
Tipster R,18-08-2015,Chelmsford,Legal Shark,Win,3.25,Lose,TRUE
Tipster R,19-08-2015,Carlisle,Signoret,Win,4.5,Lose,TRUE
Tipster R,19-08-2015,Carlisle,Tectonic,Each Way,9,Win,TRUE
Tipster R,19-08-2015,Worcester,Man Of Leisure,Win,3.5,Lose,TRUE
Tipster R,19-08-2015,Kempton,Pretty Bubbles,Each Way,11,Win,TRUE
Tipster R,19-08-2015,Kempton,Spice Fair,Win,7,Lose,TRUE
Tipster R,20-08-2015,York,Tasleet,Win,3,Win,TRUE
Tipster R,20-08-2015,York,Besharah,Win,5.5,Win,TRUE
Tipster R,21-08-2015,Sandown,Celebration,Win,4.33,Win,TRUE
Tipster R,21-08-2015,York,Fadhayyil,Each Way,12,Win,TRUE
Tipster R,21-08-2015,Sandown,Hala Madrid,Win,5,Lose,TRUE
Tipster R,21-08-2015,Salisbury,Cricklewood Green,Win,2.75,Lose,TRUE
Tipster R,21-08-2015,Salisbury,Tony Curtis,Win,2.5,Win,TRUE
Tipster R,21-08-2015,Wolverhampton,Bold Henmie,Win,3,Win,TRUE
Tipster R,22-08-2015,Sandown,They Seek Him Here,Win,4.5,Lose,TRUE
Tipster R,22-08-2015,Perth,Rosie Revenue,Win,3.5,Lose,TRUE
Tipster R,22-08-2015,Sandown,Gun Case,Win,5,Lose,TRUE
Tipster R,22-08-2015,York,Moonrake,Each Way,6.5,Lose,TRUE
Tipster R,22-08-2015,Bath,Quite A Story,Win,2.63,Lose,TRUE
Tipster R,23-08-2015,Brighton,Lilian Baylis,Win,3.5,Lose,TRUE
Tipster R,23-08-2015,Brighton,Perfect Pastime,Win,5.5,Lose,TRUE
Tipster R,24-08-2015,Carlisle,Bosham,Each Way,6,Lose,TRUE
Tipster R,25-08-2015,Brighton,Ainslie,Win,2.75,Lose,TRUE
Tipster R,26-08-2015,Catterick,Baby Ballerina,Win,3.75,Win,TRUE
Tipster R,26-08-2015,Lingfield,Kachou,Win,3,Lose,TRUE
Tipster R,26-08-2015,Catterick,Multellie,Win,6,Lose,TRUE
Tipster R,26-08-2015,Bath,Rock Lobster,Win,3,Lose,TRUE
Tipster R,26-08-2015,Kempton,Frederic Chopin,Win,5,Lose,TRUE
Tipster R,26-08-2015,Kempton,Cloud Seven,Win,4,Lose,TRUE
Tipster R,27-08-2015,Musselburgh,Spring Offensive,Win,5,Win,TRUE
Tipster R,27-08-2015,Sedgefield,Prince Khurram,Win,3.5,Win,TRUE
Tipster R,27-08-2015,Wolverhampton,Light From Mars,Each Way,10,Lose,TRUE
Tipster R,28-08-2015,Thirsk,Eccleston,Each Way,8.5,Win,TRUE
Tipster R,28-08-2015,Ffos Las,Sir Billy Wright,Win,3.5,Lose,TRUE
Tipster R,28-08-2015,Thirsk,Shamrock Sheila,Win,2.5,Lose,TRUE
Tipster R,28-08-2015,Ffos Las,Sword Of The Lord,Win,2.1,Win,TRUE
Tipster R,28-08-2015,Thirsk,Alans Pride,Each Way,7,Lose,TRUE
Tipster R,28-08-2015,Newcastle,Ski Blast,Win,2.25,Win,TRUE
Tipster R,28-08-2015,Goodwood,Carrington,Win,4,Win,TRUE
Tipster R,28-08-2015,Newcastle,The Lock Master,Each Way,7.5,Lose,TRUE
Tipster R,29-08-2015,Goodwood,Fireglow,Win,5,Lose,TRUE
Tipster R,29-08-2015,Windsor,White Russian,Win,5.5,Lose,TRUE
Tipster R,29-08-2015,Redcar,Continental Lady,Win,3,Lose,TRUE
Tipster R,30-08-2015,Yarmouth,Alqubbah,Win,2.25,Win,TRUE
Tipster R,30-08-2015,Beverley,Don’t Call Me,Win,2.1,Lose,TRUE
Tipster R,31-08-2015,Newcastle,Day Of The Eagle,Win,2.88,Win,TRUE
Tipster R,30-08-2015,Ripon,Penny Royale,Win,5,Lose,TRUE
Tipster R,30-08-2015,Ripon,Muhadathat,Each Way,11,Lose,TRUE
Tipster R,30-08-2015,Epsom,English Summer,Win,4.5,Win,TRUE
Tipster R,30-08-2015,Newcastle,Exotic Guest,Each Way,6.5,Lose,TRUE
Tipster R,30-08-2015,Cartmel,Handsmaid,Win,5.5,Lose,TRUE
Tipster R,01-09-2015,Epsom,Galesburg,Win,3.5,Win,TRUE
Tipster R,01-09-2015,Goodwood,Palawan,Win,2.25,Win,TRUE
Tipster R,01-09-2015,Goodwood,Gale Force,Win,2.25,Win,TRUE
Tipster R,02-09-2015,Southwell,Lily Waugh,Win,3.25,Lose,TRUE
Tipster R,02-09-2015,Lingfield,Talawat,Win,4,Lose,TRUE
Tipster R,03-09-2015,Salisbury,Mayfair Lady,Win,2.88,Lose,TRUE
Tipster R,04-09-2015,Ascot,Yeah Baby Yeah,Win,6,Lose,TRUE
Tipster R,04-09-2015,Kempton,Sun’Aq,Win,1.83,Lose,TRUE
Tipster R,05-09-2015,Ascot,Culturati,Win,2.63,Win,TRUE
Tipster R,05-09-2015,Stratford,Midnight Game,Each Way,9,Lose,TRUE
Tipster R,05-09-2015,Thirsk,Bathos,Win,2.63,Win,TRUE
Tipster R,05-09-2015,Thirsk,Mon Brav,Each Way,6.5,Win,TRUE
Tipster R,05-09-2015,Stratford,Zama Zama,Win,4,Lose,TRUE
Tipster R,05-09-2015,Ascot,Perfect Muse,Each Way,17,Win,TRUE
Tipster R,05-09-2015,Wolverhampton,Marmalad,Win,3.75,Lose,TRUE
Tipster R,06-09-2015,York,Dark Defender,Each Way,6,Lose,TRUE
Tipster R,06-09-2015,York,The Tin Man,Win,4.33,Lose,TRUE
Tipster R,07-09-2015,Brighton,Heartsong,Win,3.75,Win,TRUE
Tipster R,08-09-2015,Worcester,Cayman Islands,Win,5,Lose,TRUE
Tipster R,08-09-2015,Redcar,Edgar Balthazar,Win,4.5,Lose,TRUE
Tipster R,08-09-2015,Leicester,Justice Day,Win,3.5,Win,TRUE
Tipster R,08-09-2015,Leicester,Accession,Each Way,17,Win,TRUE
Tipster R,08-09-2015,Perth,Presented,Win,5.5,Win,TRUE
Tipster R,09-09-2015,Doncaster,Tidal Wave,Win,3.5,Lose,TRUE
Tipster R,09-09-2015,Doncaster,Elronaq,Win,3.25,Lose,TRUE
Tipster R,09-09-2015,Carlisle,Ediye,Win,5.5,Lose,TRUE
Tipster R,09-09-2015,Uttoxeter,According To Sarah,Win,3,Lose,TRUE
Tipster R,09-09-2015,Kempton,New Leyf,Win,6.5,Lose,TRUE
Tipster R,10-09-2015,Epsom,Dr Red Eye,Each Way,15,Lose,TRUE
Tipster R,10-09-2015,Doncaster,Twin Sails,Each Way,7,Win,TRUE
Tipster R,10-09-2015,Epsom,Making Shapes,Each Way,9,Lose,TRUE
Tipster R,10-09-2015,Doncaster,Very Talented,Win,1.91,Win,TRUE
Tipster R,11-09-2015,Doncaster,Gutaifan,Win,3,Win,TRUE
Tipster R,11-09-2015,Chester,Powderhorn,Win,5,Win,TRUE
Tipster R,11-09-2015,Doncaster,Turret Rocks,Each Way,7,Win,TRUE
Tipster R,11-09-2015,Sandown,Derulo,Each Way,11,Lose,TRUE
Tipster R,12-09-2015,Doncaster,Ibn Malik,Win,5,Lose,TRUE
Tipster R,12-09-2015,Lingfield,Celestial Knight,Each Way,6.5,Lose,TRUE
Tipster R,12-09-2015,Bath,Man Look,Each Way,8,Lose,TRUE
Tipster R,12-09-2015,Chester,Hoofalong,Each Way,8,Lose,TRUE
Tipster R,12-09-2015,Lingfield,Saraha,Win,3,Win,TRUE
Tipster R,12-09-2015,Musselburgh,Atlantic Affair,Win,5,Lose,TRUE
Tipster R,12-09-2015,Doncaster,Midhmaar,Win,5,Lose,TRUE
Tipster R,13-09-2015,Ffos Las,Karraar,Win,5.5,Win,TRUE
Tipster R,14-09-2015,Wolverhampton,Evacusafe Lady,Win,4.5,Lose,TRUE
Tipster R,14-09-2015,Stratford,Manger Hanagment,Win,3.5,Lose,TRUE
Tipster R,14-09-2015,Wolverhampton,Hakka,Win,2.38,Lose,TRUE
Tipster R,15-09-2015,Yarmouth,Cartago,Win,2.63,Win,TRUE
Tipster R,15-09-2015,Yarmouth,Music Master,Win,2,Lose,TRUE
Tipster R,15-09-2015,Carlisle,Mercers Row,Win,4.5,Lose,TRUE
Tipster R,17-09-2015,Ayr,Pythius,Win,4.33,Lose,TRUE
Tipster R,17-09-2015,Chelmsford,Belrog,Win,5,Win,TRUE
Tipster R,18-09-2015,Ayr,Giddy,Win,3.75,Lose,TRUE
Tipster R,18-09-2015,Newbury,Satellite,Win,4,Lose,TRUE
Tipster R,18-09-2015,Newbury,Watersmeet,Win,5.5,Lose,TRUE
Tipster R,18-09-2015,Newton Abbot,Easily Pleased,Win,3.75,Lose,TRUE
Tipster R,18-09-2015,Newbury,Ascription,Win,3.75,Lose,TRUE
Tipster R,18-09-2015,Newbury,Kastini,Each Way,6,Win,TRUE
Tipster R,18-09-2015,Newbury,One Pekan,Each Way,8,Win,TRUE
Tipster R,19-09-2015,Newbury,Ribchester,Win,3,Win,TRUE
Tipster R,19-09-2015,Catterick,Powderhorn,Win,4,Lose,TRUE
Tipster R,19-09-2015,Newbury,Storm Raising,Win,2.5,Win,TRUE
Tipster R,20-09-2015,Hamilton,Dark Defender,Win,2.5,Lose,TRUE
Tipster R,21-09-2015,Hamilton,Count Montecristo,Win,2.63,Win,TRUE
Tipster R,21-09-2015,Kempton,Si Senor,Each Way,6,Win,TRUE
Tipster R,22-09-2015,Beverley,Line Of Reason,Win,2.38,Lose,TRUE
Tipster R,22-09-2015,Beverley,Relight My Fire,Each Way,17,Lose,TRUE
Tipster R,22-09-2015,Warwick,Highland Lodge,Win,4,Lose,TRUE
Tipster R,22-09-2015,Lingfield,Pharoah Jake,Each Way,8,Lose,TRUE
Tipster R,22-09-2015,Kempton,Persian Breeze,Win,2.88,Lose,TRUE
Tipster R,22-09-2015,Kempton,Light From Mars,Each Way,12,Win,TRUE
Tipster R,23-09-2015,Redcar,Dark Devil,Win,2.75,Win,TRUE
Tipster R,23-09-2015,Goodwood,Silver Quay,Each Way,7,Lose,TRUE
Tipster R,23-09-2015,Goodwood,Threave,Win,3.75,Win,TRUE
Tipster R,23-09-2015,Kempton,Marcle,Win,5,Lose,TRUE
Tipster R,23-09-2015,Perth,Epic Warrior,Win,2.88,Lose,TRUE
Tipster R,23-09-2015,Kempton,Khusoosy,Win,3.5,Win,TRUE
Tipster R,24-09-2015,Newmarket,Bathos,Win,5.5,Win,TRUE
Tipster R,24-09-2015,Pontefract,Fattsota,Win,6,Lose,TRUE
Tipster R,24-09-2015,Chelmsford,Spennithorne,Win,2.75,Win,TRUE
Tipster R,24-09-2015,Chelmsford,Shifting Moon,Win,2.75,Win,TRUE
Tipster R,25-09-2015,Haydock,Man Look,Each Way,6.5,Lose,TRUE
Tipster R,25-09-2015,Newmarket,Lavender Lane,Each Way,6.5,Lose,TRUE
Tipster R,25-09-2015,Newmarket,Journey,Win,5,Win,TRUE
Tipster R,25-09-2015,Newmarket,Hawksmoor,Win,3,Lose,TRUE
Tipster R,25-09-2015,Worcester,Grey Monk,Win,4.5,Win,TRUE
Tipster R,25-09-2015,Newmarket,Wadi Al Hattawi,Win,3.5,Lose,TRUE
Tipster R,25-09-2015,Wolverhampton,Phyllis Maud,Win,3,Lose,TRUE
Tipster R,26-09-2015,Newmarket,Besharah,Win,3.5,Lose,TRUE
Tipster R,26-09-2015,Haydock,Hamelin,Each Way,10,Lose,TRUE
Tipster R,26-09-2015,Chelmsford,Lazzam,Each Way,6,Win,TRUE
Tipster R,27-09-2015,Musselburgh,Irish Girls Spirit,Win,5,Lose,TRUE
Tipster R,27-09-2015,Musselburgh,Noodles Blue Boy,Win,3.75,Win,TRUE
Tipster R,28-09-2015,Hamilton,Treasury Notes,Win,3.25,Win,TRUE
Tipster R,28-09-2015,Hamilton,Sur Empire,Win,3.25,Lose,TRUE
Tipster R,29-09-2015,Southwell,Tir Dubh,Win,2.88,Lose,TRUE
Tipster R,30-09-2015,Chepstow,Marju’s Quest,Win,2.75,Lose,TRUE
Tipster R,30-09-2015,Kempton,Equinette,Win,5,Lose,TRUE
Tipster R,02-10-2015,Hexham,Kitchapoly,Win,3.25,Lose,TRUE
Tipster R,02-10-2015,Hexham,Brother Scott,Each Way,6,Win,TRUE
Tipster R,02-10-2015,Ascot,Secateur,Win,2.63,Lose,TRUE
Tipster R,02-10-2015,Ascot,Anonymous John,Each Way,17,Lose,TRUE
Tipster R,02-10-2015,Wolverhampton,Invocation,Win,4.33,Lose,TRUE
Tipster R,03-10-2015,Newmarket,Twin Sails,Win,4,Lose,TRUE
Tipster R,03-10-2015,Fontwell,Mercers Court,Win,3,Win,TRUE
Tipster R,03-10-2015,Redcar,Mayfair Lady,Win,4.5,Lose,TRUE
Tipster R,03-10-2015,Fontwell,After Eight Sivola,Each Way,7,Win,TRUE
Tipster R,03-10-2015,Newmarket,Esoterique,Win,2.5,Win,TRUE
Tipster R,03-10-2015,Newmarket,Leah Freya,Win,4.33,Lose,TRUE
Tipster R,03-10-2015,Ascot,Barnet Fair,Each Way,6,Lose,TRUE
Tipster R,03-10-2015,Wolverhampton,Opera Baron,Win,4,Win,TRUE
Tipster R,03-10-2015,Wolverhampton,Archipeligo,Each Way,6,Win,TRUE
Tipster R,04-10-2015,Kelso,Push Me,Each Way,7,Lose,TRUE
Tipster R,05-10-2015,Windsor,Cornelius,Win,5.5,Lose,TRUE
Tipster R,05-10-2015,Market Rasen,Bouggietopieces,Win,5,Lose,TRUE
Tipster R,05-10-2015,Pontefract,Trinity Star,Each Way,9,Win,TRUE
Tipster R,06-10-2015,Catterick,New Caledonia,Win,4.33,Lose,TRUE
Tipster R,07-10-2015,Kempton,Chookie Royale,Win,5.5,Lose,TRUE
Tipster R,07-10-2015,Kempton,Circuitous,Win,4.5,Lose,TRUE
Tipster R,08-10-2015,Worcester,Church Rate,Win,2.75,Win,TRUE
Tipster R,09-10-2015,Newmarket,Light Up Our World,Each Way,15,Lose,TRUE
Tipster R,09-10-2015,Newton Abbot,Dormello Mo,Win,2.4,Lose,TRUE
Tipster R,09-10-2015,York,Yorkidding,Win,5.5,Lose,TRUE
Tipster R,09-10-2015,Wolverhampton,Classic Flyer,Win,5,Lose,TRUE
Tipster R,10-10-2015,Chepstow,Cocktails At Dawn,Each Way,7,Win,TRUE
Tipster R,10-10-2015,Hexham,Brother Scott,Win,5,Lose,TRUE
Tipster R,10-10-2015,Newmarket,Landofhopeandglory,Win,2.88,Lose,TRUE
Tipster R,10-10-2015,Chelmsford,Gaspirali,Win,3.75,Lose,TRUE
Tipster R,10-10-2015,Chelmsford,Clarentine,Win,5.5,Win,TRUE
Tipster R,12-10-2015,Salisbury,Emell,Win,4,Lose,TRUE
Tipster R,12-10-2015,Windsor,Devonshire Place,Each Way,11,Win,TRUE
Tipster R,13-10-2015,Musselburgh,Imperial Legend,Each Way,7,Win,TRUE
Tipster R,13-10-2015,Leicester,Minstrel Lad,Each Way,15,Win,TRUE
Tipster R,14-10-2015,Worcester,Bob Tucker,Win,5,Win,TRUE
Tipster R,14-10-2015,Wetherby,Mustmeetalady,Win,4.5,Win,TRUE
Tipster R,14-10-2015,Nottingham,Murgan,Win,3.25,Win,TRUE
Tipster R,14-10-2015,Wetherby,Kashmir Peak,Each Way,12,Lose,TRUE
Tipster R,14-10-2015,Kempton,Etaad,Win,2.75,Win,TRUE
Tipster R,15-10-2015,Carlisle,Dynamic Drive,Win,5.5,Lose,TRUE
Tipster R,15-10-2015,Carlisle,By The Boardwalk,Win,3,Lose,TRUE
Tipster R,15-10-2015,Chelmsford,Spring Loaded,Win,2.75,Lose,TRUE
Tipster R,16-10-2015,Wincanton,Tangolan,Win,3.5,Lose,TRUE
Tipster R,16-10-2015,Fakenham,Knock House,Win,2.88,Lose,TRUE
Tipster R,16-10-2015,Wincanton,Barton Antix,Win,3.75,Win,TRUE
Tipster R,16-10-2015,Haydock,Ediye,Each Way,10,Lose,TRUE
Tipster R,17-10-2015,Stratford,Poetic Verse,Win,3.75,Lose,TRUE
Tipster R,17-10-2015,Ascot,Simple Verse,Each Way,8.5,Win,TRUE
Tipster R,17-10-2015,Ffos Las,Henllan Harri,Win,5.5,Lose,TRUE
Tipster R,17-10-2015,Market Rasen,Cloudy Bob,Each Way,8,Lose,TRUE
Tipster R,17-10-2015,Wolverhampton,San Quentin,Win,2.75,Win,TRUE
Tipster R,18-10-2015,Kempton,Yabadabadoo,Win,5.5,Win,TRUE
Tipster R,18-10-2015,Kempton,Work In Progress,Win,2.75,Win,TRUE
Tipster R,19-10-2015,Pontefract,Beast Mode,Win,5,Lose,TRUE
Tipster R,20-10-2015,Lingfield,Surewecan,Each Way,12,Lose,TRUE
Tipster R,20-10-2015,Wolverhampton,Key On Zodiac,Win,3.75,Lose,TRUE
Tipster R,21-10-2015,Worcester,Skylander,Win,4.5,Lose,TRUE
Tipster R,21-10-2015,Fontwell,Promanco,Win,5,Lose,TRUE
Tipster R,22-10-2015,Ludlow,Angus Glens,Win,3,Lose,TRUE
Tipster R,22-10-2015,Ludlow,Buck Mulligan,Each Way,6,Win,TRUE
Tipster R,23-10-2015,Cheltenham,Dormello Mo,Win,4.5,Lose,TRUE
